Root,Serial,Word,Guideword,Level,Part of Speech,Topic
-,-,protein,-,C1,noun,-
-,-,protective,WANTING TO PROTECT,C1,adjective,people: personality
-,-,provider,-,C1,noun,-
-,-,provision,-,C1,noun,-
-,-,publicly,-,C1,adverb,-
-,-,pulse,-,C1,noun,body and health
-,-,purely,-,C1,adverb,-
-,-,purity,-,C1,noun,-
-,-,pursue,-,C1,verb,-
-,-,push,ENCOURAGE,C1,verb,people: actions
-,-,push,ENCOURAGEMENT,C1,noun,-
-,-,puzzle,-,C1,verb,-
-,-,pyramid,-,C1,noun,-
-,-,qualification,COMPETITION,C1,noun,shopping
-,-,quote,REPEAT,C1,verb,communication
-,-,quote,GIVE EXAMPLE,C1,verb,communication
-,-,race,PEOPLE,C1,noun,people: appearance
-,-,race,FOR POWER,C1,noun,-
-,-,racially,-,C1,adverb,people: appearance
-,-,radiation,-,C1,noun,-
-,-,radical,CHANGE,C1,adjective,-
-,-,radically,-,C1,adverb,-
-,-,random,CHANCE,C1,adjective,-
-,-,randomly,-,C1,adverb,-
-,-,rank,-,C1,noun,work
-,-,rank,-,C1,verb,-
-,-,rare,MEAT,C1,adjective,food and drink
-,-,rarity,-,C1,noun,-
-,-,rate,SPEED,C1,noun,-
-,-,rate,-,C1,verb,-
-,-,rating,-,C1,noun,-
-,-,ratio,-,C1,noun,-
-,-,rational,-,C1,adjective,people: personality
-,-,react,BAD EFFECT,C1,verb,body and health
-,-,readership,-,C1,noun,-
-,-,readiness,WILLING,C1,noun,-
-,-,readjust,SMALL CHANGE,C1,verb,-
-,-,realistically,SEEM REAL,C1,adverb,-
-,-,realization,NOTICING,C1,noun,-
-,-,rear,-,C1,verb,relationships
-,-,reassure,-,C1,verb,communication
-,-,reassuring,-,C1,adjective,-
-,-,rebellion,-,C1,noun,-
-,-,rebellious,-,C1,adjective,-
-,-,receive,REACT,C1,verb,-
-,-,reception,REACTION,C1,noun,people: personality
-,-,recharge,-,C1,verb,-
-,-,recognize,SHOW RESPECT,C1,verb,-
-,-,reconsider,-,C1,verb,-
-,-,reconstruct,BUILD AGAIN,C1,verb,people: actions
-,-,reconstruction,BUILD AGAIN,C1,noun,buildings
-,-,record,SHOW MEASUREMENT,C1,verb,-
-,-,recover,GET BACK,C1,verb,-
-,-,recovery,SITUATION,C1,noun,-
-,-,recreate,-,C1,verb,-
-,-,recruit,-,C1,verb,work
-,-,recruitment,-,C1,noun,-
-,-,rectangle,-,C1,noun,-
-,-,rectify,-,C1,verb,-
-,-,redevelop,-,C1,verb,-
-,-,redevelopment,-,C1,noun,-
-,-,redundancy,-,C1,noun,-
-,-,reference,MENTIONING,C1,noun,communication
-,-,reference,READING,C1,noun,communication
-,-,reflect,THINK,C1,verb,people: actions
-,-,refresh,-,C1,verb,-
-,-,refresh,-,C1,verb,-
-,-,refreshing,DIFFERENT,C1,adjective,-
-,-,refreshing,FEEL BETTER,C1,adjective,-
-,-,refund,-,C1,verb,-
-,-,refusal,-,C1,noun,communication
-,-,regard,RESPECT,C1,noun,people: personality
-,-,register,LANGUAGE STYLE,C1,noun,-
-,-,regulate,ACTIVITY/PROCESS,C1,verb,-
-,-,regulate,SPEED/TEMPERATURE,C1,verb,-
-,-,regulation,CONTROL,C1,noun,-
-,-,rehearse,-,C1,verb,-
-,-,reign,-,C1,noun,-
-,-,reinforce,OPINION,C1,verb,"communication, people: personality"
-,-,relative,MEASURED,C1,adjective,-
-,-,relax,LESS STIFF,C1,verb,body and health
-,-,release,INFORMATION,C1,verb,communication
-,-,release,SUBSTANCE,C1,verb,people: actions
-,-,release,MAKING FREE,C1,noun,crime
-,-,release,AREA/ATMOSPHERE,C1,noun,-
-,-,relevance,-,C1,noun,-
-,-,reliability,-,C1,noun,-
-,-,relocate,-,C1,verb,-
-,-,reluctant,-,C1,adjective,-
-,-,reluctantly,-,C1,adverb,people: personality
-,-,remarkably,-,C1,adverb,-
-,-,reminder,-,C1,noun,communication
-,-,render,GIVE,C1,verb,-
-,-,renewable,ENERGY,C1,adjective,-
-,-,renewal,AGREEMENT,C1,noun,-
-,-,renovate,-,C1,verb,-
-,-,renovation,-,C1,noun,-
-,-,reorganize,-,C1,verb,-
-,-,repeatedly,-,C1,adverb,-
-,-,repetitive,-,C1,adjective,describing things
-,-,replacement,PROCESS,C1,noun,-
-,-,reproduce,COPY,C1,verb,-
-,-,reproduce,REPEAT,C1,verb,-
-,-,reproduction,COPY,C1,noun,-
-,-,reptile,-,C1,noun,animals
-,-,republic,-,C1,noun,politics
-,-,reputable,-,C1,adjective,describing things
-,-,resemble,-,C1,verb,people: appearance
-,-,resident,-,C1,adjective,-
-,-,resist,FIGHT,C1,verb,people: actions
-,-,resolve,-,C1,verb,-
-,-,respectful,-,C1,adjective,people: personality
-,-,respective,-,C1,adjective,-
-,-,respectively,-,C1,adverb,-
-,-,restart,-,C1,verb,-
-,-,restart,-,C1,verb,-
-,-,restless,NOT STILL,C1,adjective,people: personality
-,-,restore,MAKE EXIST,C1,verb,-
-,-,restrain,-,C1,verb,people: actions
-,-,restrict,-,C1,verb,people: actions
-,-,restriction,LIMIT,C1,noun,-
-,-,restricted,-,C1,adjective,-
-,-,resume,-,C1,verb,people: actions
-,-,retail,-,C1,noun,-
-,-,rethink,-,C1,verb,-
-,-,return,DO THE SAME,C1,verb,people: personality
-,-,revenue,-,C1,noun,-
-,-,reverse,CHANGE,C1,verb,-
-,-,review,CONSIDER,C1,verb,-
-,-,rewarding,-,C1,adjective,-
-,-,richness,-,C1,noun,-
-,-,riot,-,C1,noun,-
-,-,rip-off,-,C1,noun,money
-,-,rise,PAY,C1,noun,"money, work"
-,-,risk,SOMETHING BAD,C1,noun,-
-,-,rival,-,C1,noun,-
-,-,rocky,WITH ROCKS,C1,adjective,natural world
-,-,role model,-,C1,noun,-
-,-,rough,DANGEROUS,C1,adjective,-
-,-,rubbish,NONSENSE,C1,noun,-
-,-,rudely,-,C1,adverb,people: personality
-,-,rudeness,-,C1,noun,people: personality
-,-,rule,CONTROL,C1,verb,-
-,-,ruler,LEADER,C1,noun,-
-,-,run,WORKING,C1,verb,-
-,-,run,PUBLISH,C1,verb,arts and media
-,-,runway,-,C1,noun,-
-,-,rush,FORCE ACTION,C1,verb,-
-,-,sack,BAG,C1,noun,-
-,-,sacred,HOLY,C1,adjective,-
-,-,sacrifice,-,C1,noun,-
-,-,sacrifice,-,C1,verb,people: actions
-,-,safe,WITHOUT RISK,C1,adjective,-
-,-,safety,HOW SAFE,C1,noun,-
-,-,saint,-,C1,noun,-
-,-,satisfactorily,-,C1,adverb,-
-,-,saving,LESS MONEY,C1,noun,money
-,-,scan,READ,C1,verb,people: actions
-,-,scan,COMPUTER,C1,verb,technology
-,-,scar,MIND,C1,noun,people: personality
-,-,scarce,-,C1,adjective,describing things
-,-,scare,FRIGHTEN,C1,verb,-
-,-,scenic,-,C1,adjective,describing things
-,-,scholarship,-,C1,noun,education
-,-,scholar,-,C1,noun,education
-,-,scope,AMOUNT,C1,noun,-
-,-,search,FIND ANSWER,C1,verb,-
-,-,secretary,COMMITTEE,C1,noun,-
-,-,sector,-,C1,noun,money
-,-,secure,COMPUTER,C1,adjective,-
-,-,security,SAFE SITUATION,C1,noun,-
-,-,see,HAPPEN,C1,verb,-
-,-,seemingly,-,C1,adverb,-
-,-,selective,-,C1,adjective,-
-,-,self,-,C1,noun,-
-,-,self-catering,-,C1,adjective,travel
-,-,self-centred,-,C1,adjective,people: personality
-,-,self-conscious,-,C1,adjective,people: personality
-,-,self-esteem,-,C1,noun,people: personality
-,-,selfishness,-,C1,noun,people: personality
-,-,semi-detached,-,C1,adjective,buildings
-,-,sensational,SHOCKING,C1,adjective,-
-,-,sensibly,-,C1,adverb,people: personality
-,-,sensitivity,KIND,C1,noun,people: personality
-,-,sensitivity,EASILY UPSET,C1,noun,people: personality
-,-,sequence,FILM,C1,noun,-
-,-,serial,-,C1,adjective,crime
-,-,serial,-,C1,noun,-
-,-,serve,BE USEFUL,C1,verb,-
-,-,serve,WORK,C1,verb,work
-,-,service,WORK,C1,noun,work
-,-,set,LEVEL,C1,verb,-
-,-,setback,-,C1,noun,-
-,-,settle,"SNOW/DUST, ETC.",C1,verb,natural world
-,-,settle,ARGUMENT,C1,verb,communication
-,-,settlement,AGREEMENT,C1,noun,-
-,-,sewing,-,C1,noun,people: actions
-,-,sexual,MALE OR FEMALE,C1,adjective,people: appearance
-,-,shabby,UNTIDY,C1,adjective,describing things
-,-,shameful,-,C1,adjective,-
-,-,shame,BAD FEELING,C1,noun,people: personality
-,-,sharp,CLEAR,C1,adjective,-
-,-,sharp,SUDDENLY,C1,adverb,-
-,-,sharp,EXACTLY,C1,adverb,-
-,-,sheer,LARGE,C1,adjective,-
-,-,sheer,EXTREME,C1,adjective,-
-,-,shield,-,C1,verb,-
-,-,shift,MOVE STH,C1,verb,people: actions
-,-,shift,CHANGE,C1,verb,-
-,-,shift,CHANGE,C1,noun,-
-,-,shine,REFLECT,C1,verb,-
-,-,shoot,FILM,C1,verb,"arts and media, people: actions"
-,-,shorten,-,C1,verb,-
-,-,shortcoming,-,C1,noun,-
-,-,show,EASY TO SEE,C1,verb,-
-,-,shuttle,-,C1,noun,travel
-,-,shyness,-,C1,noun,people: personality
-,-,side effect,MEDICINE,C1,noun,body and health
-,-,significance,-,C1,noun,-
-,-,similarly,-,C1,adverb,-
-,-,simplicity,-,C1,noun,-
-,-,simplify,-,C1,verb,people: actions
-,-,simulation,-,C1,noun,-
-,-,simultaneous,-,C1,adjective,describing things
-,-,sincere,HONEST,C1,adjective,people: personality
-,-,sincerely,EMPHASIS,C1,adverb,-
-,-,sip,-,C1,verb,food and drink
-,-,sketch,PICTURE,C1,noun,arts and media
-,-,sketch,ACTING,C1,noun,-
-,-,skilful,DONE WELL,C1,adjective,-
-,-,skip,AVOID,C1,verb,communication
-,-,slang,-,C1,noun,communication
-,-,slavery,-,C1,noun,-
-,-,sleepy,PLACE,C1,adjective,-
-,-,slippery,-,C1,adjective,-
-,-,slogan,-,C1,noun,communication
-,-,slot,HOLE,C1,noun,-
-,-,slot,TIME,C1,noun,-
-,-,smart,TECHNOLOGY,C1,adjective,technology
-,-,smog,-,C1,noun,-
-,-,smooth,PROCESS,C1,adjective,-
-,-,smuggle,-,C1,verb,crime
-,-,soak,MAKE WET,C1,verb,-
-,-,soaring,-,C1,adjective,-
-,-,socialist,-,C1,noun,politics
-,-,sole,-,C1,adjective,-
-,-,solely,-,C1,adverb,-
-,-,solicitor,-,C1,noun,work
-,-,solid,NOT LIQUID/GAS,C1,adjective,describing things
-,-,solidarity,-,C1,noun,-
-,-,solitude,-,C1,noun,-
-,-,some,NOT USING NAME,C1,determiner,-
-,-,somewhat,-,C1,adverb,-
-,-,source,PERSON,C1,noun,-
-,-,sow,-,C1,verb,people: actions
-,-,soya,-,C1,noun,food and drink
-,-,spacious,-,C1,adjective,describing things
-,-,spam,-,C1,noun,technology
-,-,spare,GIVE,C1,verb,-
-,-,sparkling,SPECIAL,C1,adjective,describing things
-,-,speciality,-,C1,noun,-
-,-,specific,EXACT,C1,adjective,-
-,-,specifically,PARTICULAR PURPOSE,C1,adverb,-
-,-,specifically,EXACTLY,C1,adverb,-
-,-,specification,-,C1,noun,-
-,-,spectrum,ALL POSSIBILITIES,C1,noun,-
-,-,speculation,-,C1,noun,-
-,-,speechless,-,C1,adjective,people: personality
-,-,sphere,-,C1,noun,-
-,-,spin,TURN,C1,verb,-
-,-,spine,-,C1,noun,body and health
-,-,spirit,NOT BODY,C1,noun,-
-,-,spirit,DRINK,C1,noun,food and drink
-,-,splendid,-,C1,adjective,describing things
-,-,split,SHARE,C1,verb,-
-,-,spoil,CHILD,C1,verb,-
-,-,spokesman,-,C1,noun,-
-,-,spokesperson,-,C1,noun,-
-,-,sponsorship,-,C1,noun,money
-,-,sporty,-,C1,adjective,shopping
-,-,spread,ARRANGE,C1,verb,people: actions
-,-,spring,WATER,C1,noun,natural world
-,-,spy,INFORMATION,C1,verb,-
-,-,stability,-,C1,noun,-
-,-,stable,SITUATION,C1,adjective,-
-,-,stable,PERSON,C1,adjective,people: personality
-,-,staggering,-,C1,adjective,describing things
-,-,staircase,-,C1,noun,buildings
-,-,stale,-,C1,adjective,food and drink
-,-,stamina,-,C1,noun,body and health
-,-,stand,NOT BE DESTROYED,C1,verb,-
-,-,stand,ACCEPT,C1,verb,-
-,-,stand,FOR SELLING/SHOWING,C1,noun,-
-,-,star,BEST,C1,noun,-
-,-,starve,-,C1,verb,body and health
-,-,state,COUNTRY,C1,noun,natural world
-,-,state-of-the-art,-,C1,adjective,describing things
-,-,statistic,-,C1,noun,-
-,-,statistical,-,C1,adjective,-
-,-,status,-,C1,noun,-
-,-,status symbol,-,C1,noun,-
-,-,steady,NOT CHANGING,C1,adjective,-
-,-,steep,LARGE,C1,adjective,-
-,-,stereotype,-,C1,noun,-
-,-,stock,-,C1,verb,shopping
-,-,stocking,-,C1,noun,clothes
-,-,stock market,-,C1,noun,money
-,-,stormy,ARGUING,C1,adjective,describing things
-,-,strategic,-,C1,adjective,-
-,-,straw,-,C1,noun,natural world
-,-,strength,GOOD QUALITIES,C1,noun,-
-,-,strength,BEING BRAVE,C1,noun,people: personality
-,-,stress,IMPORTANCE,C1,noun,-
-,-,stretch,-,C1,noun,natural world
-,-,striker,WORKER,C1,noun,work
-,-,strip,-,C1,noun,describing things
-,-,stroke,SWIMMING,C1,noun,shopping
-,-,stroll,-,C1,noun,-
-,-,stuck,NOT CONTINUE,C1,adjective,-
-,-,subjective,-,C1,adjective,-
-,-,subsequently,-,C1,adverb,-
-,-,subsequent,-,C1,adjective,-
-,-,subsidy,-,C1,noun,money
-,-,substantially,-,C1,adverb,-
-,-,substitution,-,C1,noun,-
-,-,subtitles,-,C1,noun,arts and media
-,-,successor,PERSON,C1,noun,work
-,-,sue,-,C1,verb,-
-,-,sufficiently,-,C1,adverb,describing things
-,-,suitability,-,C1,noun,-
-,-,summarize,-,C1,verb,communication
-,-,summit,MOUNTAIN,C1,noun,-
-,-,superior,BETTER,C1,adjective,-
-,-,superior,-,C1,noun,work
-,-,supervision,-,C1,noun,people: actions
-,-,supervisor,-,C1,noun,work
-,-,support,PROVE,C1,verb,communication
-,-,supportive,-,C1,adjective,people: personality
-,-,suppose,LIKELY,C1,verb,-
-,-,supposedly,-,C1,adverb,-
-,-,surge,-,C1,verb,-
-,-,surgeon,-,C1,noun,"body and health, work, work"
-,-,surge,-,C1,noun,-
-,-,survey,QUESTION,C1,verb,-
-,-,survey,EXAMINE,C1,verb,-
-,-,suspend,STOP,C1,verb,-
-,-,suspicion,THINK GUILTY,C1,noun,crime
-,-,sustainable,CONTINUE,C1,adjective,-
-,-,sustainable,ENVIRONMENT,C1,adjective,-
-,-,swap,-,C1,verb,-
-,-,tactic,-,C1,noun,-
-,-,takeover,-,C1,noun,work
-,-,talkative,-,C1,adjective,people: personality
-,-,tank,VEHICLE,C1,noun,travel
-,-,target,CRITICISM,C1,noun,communication
-,-,tasteless,FOOD,C1,adjective,food and drink
-,-,tax,-,C1,verb,money
-,-,teamwork,-,C1,noun,-
-,-,technically,SCIENCE/INDUSTRY,C1,adverb,-
-,-,technician,-,C1,noun,work
-,-,techno,-,C1,noun,arts and media
-,-,technologically,-,C1,adverb,technology
-,-,tedious,-,C1,adjective,describing things
-,-,telly,-,C1,noun,arts and media
-,-,tendency,-,C1,noun,-
-,-,terrific,LARGE/SERIOUS,C1,adjective,describing things
-,-,tertiary,-,C1,adjective,education
-,-,texture,-,C1,noun,-
-,-,thankful,-,C1,adjective,-
-,-,thankfully,-,C1,adverb,-
-,-,therapeutic,HEALTH,C1,adjective,body and health
-,-,therapeutic,RELAXED,C1,adjective,-
-,-,therapist,-,C1,noun,buildings
-,-,thereby,-,C1,adverb,-
-,-,this,-,C1,adverb,describing things
-,-,thoughtful,CAREFULLY CONSIDERING,C1,adjective,people: personality
-,-,threaten,DAMAGE,C1,verb,-
-,-,thrill,-,C1,noun,-
-,-,thrive,-,C1,verb,-
-,-,throughout,EVERYWHERE,C1,preposition,describing things
-,-,through,-,C1,adjective,-
-,-,throughout,-,C1,adverb,-
-,-,time,IN A PLACE,C1,noun,-
-,-,time-consuming,-,C1,adjective,-
-,-,tip,END,C1,noun,-
-,-,toast,DRINK,C1,noun,-
-,-,tobacco,-,C1,noun,natural world
-,-,token,LOVE/THANKS,C1,noun,-
-,-,tolerant,-,C1,adjective,-
-,-,toll,MONEY,C1,noun,-
-,-,tool,SOMETHING HELPFUL,C1,noun,-
-,-,torture,BORING/UNPLEASANT,C1,noun,-
-,-,total,-,C1,verb,people: actions
-,-,towards,PURPOSE,C1,preposition,-
-,-,towards,POSITION,C1,preposition,-
-,-,trace,ORIGIN,C1,verb,people: actions
-,-,trace,FIND,C1,verb,people: actions
-,-,track,TRAINS,C1,noun,travel
-,-,trade,AREA OF BUSINESS,C1,noun,work
-,-,trainee,-,C1,noun,work
-,-,tranquil,-,C1,adjective,describing things
-,-,transaction,-,C1,noun,"money, shopping"
-,-,transformation,-,C1,noun,-
-,-,transmit,RADIO/TELEVISION,C1,verb,"arts and media, technology"
-,-,transportation,-,C1,noun,travel
-,-,trek,-,C1,noun,"people: actions, travel"
-,-,trial,TEST,C1,noun,-
-,-,trigger,-,C1,verb,-
-,-,triumph,SUCCESS,C1,noun,shopping
-,-,troubled,-,C1,adjective,-
-,-,truly,SINCERELY,C1,adverb,communication
-,-,trustworthy,-,C1,adjective,people: personality
-,-,tuition,-,C1,noun,-
-,-,tune,MUSICAL NOTES,C1,noun,arts and media
-,-,turnover,BUSINESS,C1,noun,money
-,-,twist,INJURE,C1,verb,body and health
-,-,twist,-,C1,noun,-
-,-,type,PERSON,C1,noun,people: personality
-,-,ultimate,FINAL,C1,adjective,-
-,-,ultimately,FINALLY,C1,adverb,-
-,-,unaffordable,-,C1,adjective,money
-,-,unattractive,NOT INTERESTING,C1,adjective,-
-,-,unavoidable,-,C1,adjective,-
-,-,unavailable,CANNOT DO SOMETHING,C1,adjective,-
-,-,uncertainty,-,C1,noun,-
-,-,uncomfortable,EMBARRASSED,C1,adjective,people: personality
-,-,uncomfortably,-,C1,adverb,-
-,-,uncommon,-,C1,adjective,-
-,-,unconventional,-,C1,adjective,people: personality
-,-,uncover,-,C1,verb,-
-,-,undeniable,-,C1,adjective,-
-,-,underestimate,PERSON,C1,verb,-
-,-,undergo,-,C1,verb,-
-,-,underpaid,-,C1,adjective,-
-,-,understandably,-,C1,adverb,-
-,-,undertake,DO,C1,verb,people: actions
-,-,unfold,OPEN,C1,verb,people: actions
-,-,unforeseen,-,C1,adjective,-
-,-,unhelpful,NOT IMPROVE,C1,adjective,-
-,-,unit,PEOPLE,C1,noun,relationships
-,-,unite,-,C1,verb,-
-,-,unity,-,C1,noun,-
-,-,universally,-,C1,adverb,-
-,-,unjustified,-,C1,adjective,-
-,-,unload,SHIP/AIRCRAFT,C1,verb,-
-,-,unmarried,-,C1,adjective,relationships
-,-,unnecessarily,-,C1,adverb,-
-,-,unnoticed,-,C1,adjective,-
-,-,unpaid,NOT PAID,C1,adjective,-
-,-,unpaid,WORK FOR FREE,C1,adjective,-
-,-,unpleasant,RUDE,C1,adjective,people: personality
-,-,unproductive,-,C1,adjective,-
-,-,unprofessional,-,C1,adjective,"people: personality, work"
-,-,unqualified,-,C1,adjective,-
-,-,unquestionably,-,C1,adverb,-
-,-,unreal,-,C1,adjective,-
-,-,unrelated,-,C1,adjective,-
-,-,unreasonably,-,C1,adverb,people: personality
-,-,unsafe,DANGEROUS,C1,adjective,-
-,-,unsafe,IN DANGER,C1,adjective,-
-,-,unsolved,-,C1,adjective,-
-,-,unspoiled,-,C1,adjective,describing things
-,-,unsuccessfully,-,C1,adverb,-
-,-,unthinkable,-,C1,adjective,-
-,-,untouched,-,C1,adjective,-
-,-,untrue,-,C1,adjective,-
-,-,unwanted,-,C1,adjective,-
-,-,unwillingly,-,C1,adverb,people: personality
-,-,unwind,RELAX,C1,verb,-
-,-,unwillingness,-,C1,noun,people: personality
-,-,upcoming,-,C1,adjective,-
-,-,upper-class,-,C1,adjective,-
-,-,the upper class,-,C1,noun,-
-,-,upward,-,C1,adjective,-
-,-,upwards,HIGHER LEVEL,C1,adverb,-
-,-,usage,WORDS,C1,noun,-
-,-,usage,AMOUNT,C1,noun,-
-,-,usefulness,-,C1,noun,-
-,-,utmost,EMPHASIS,C1,adjective,-
-,-,utterly,-,C1,adverb,-
-,-,vacancy,ROOM,C1,noun,travel
-,-,vacancy,JOB,C1,noun,work
-,-,vague,NOT CLEAR,C1,adjective,-
-,-,variable,-,C1,noun,-
-,-,variable,-,C1,adjective,-
-,-,vegetation,-,C1,noun,-
-,-,veil,-,C1,noun,clothes
-,-,vein,-,C1,noun,body and health
-,-,verify,-,C1,verb,-
-,-,version,DESCRIPTION,C1,noun,-
-,-,versus,COMPARED WITH,C1,preposition,-
-,-,versus,AGAINST,C1,preposition,shopping
-,-,vertical,-,C1,adjective,-
-,-,vest,UNDERWEAR,C1,noun,clothes
-,-,vice versa,-,C1,adverb,-
-,-,viewpoint,-,C1,noun,-
-,-,vine,-,C1,noun,natural world
-,-,virtual,ALMOST,C1,adjective,-
-,-,visible,OBVIOUS,C1,adjective,-
-,-,vision,ABILITY TO PLAN,C1,noun,-
-,-,vocabulary,LANGUAGE,C1,noun,-
-,-,voluntary,-,C1,adjective,-
-,-,volunteer,-,C1,verb,communication
-,-,wait,NOT DO SOMETHING,C1,verb,-
-,-,walk,PATH,C1,noun,-
-,-,walker,-,C1,noun,-
-,-,wardrobe,CLOTHES,C1,noun,clothes
-,-,warrior,-,C1,noun,-
-,-,wave,MOVE SIDE TO SIDE,C1,verb,-
-,-,way,MANNER,C1,noun,-
-,-,weak,REASON,C1,adjective,-
-,-,weak,LIKELY TO FAIL,C1,adjective,-
-,-,weaken,LOSE POWER,C1,verb,-
-,-,well,CONSIDERABLY,C1,adverb,communication
-,-,well-balanced,PERSON,C1,adjective,people: personality
-,-,well-being,-,C1,noun,body and health
-,-,well-educated,-,C1,adjective,education
-,-,well-equipped,-,C1,adjective,-
-,-,well-informed,-,C1,adjective,-
-,-,well-off,-,C1,adjective,money
-,-,well-qualified,-,C1,adjective,education
-,-,widespread,-,C1,adjective,-
-,-,will,WHAT SOMEONE WANTS,C1,noun,people: personality
-,-,win,-,C1,noun,shopping
-,-,wisely,-,C1,adverb,-
-,-,wit,-,C1,noun,people: personality
-,-,witch,-,C1,noun,-
-,-,withdraw,MONEY,C1,verb,money
-,-,withdraw,REMOVE,C1,verb,-
-,-,within,INSIDE,C1,preposition,-
-,-,workforce,COMPANY,C1,noun,work
-,-,the working class,-,C1,noun,-
-,-,working-class,-,C1,adjective,-
-,-,workplace,-,C1,noun,work
-,-,workshop,-,C1,noun,education
-,-,worse,-,C1,noun,-
-,-,worsen,-,C1,verb,-
-,-,worship,RELIGION,C1,verb,-
-,-,worship,ADMIRE,C1,verb,-
-,-,worthless,NOT IMPORTANT,C1,adjective,-
-,-,worthy,DESERVING RESPECT,C1,adjective,-
-,-,wrong,NOT SUITABLE,C1,adjective,-
-,-,yet,IN THE FUTURE,C1,adverb,-
-,-,youngster,-,C1,noun,-
-,-,able,CLEVER,C2,adjective,people: personality
-,-,above,TOO IMPORTANT,C2,adverb,-
-,-,abrupt,SUDDEN,C2,adjective,-
-,-,abrupt,RUDE,C2,adjective,people: personality
-,-,abruptly,-,C2,adverb,-
-,-,abuse,LANGUAGE,C2,noun,communication
-,-,abusive,-,C2,adjective,-
-,-,academic,CLEVER,C2,adjective,people: personality
-,-,accelerate,VEHICLE,C2,verb,travel
-,-,accessible,UNDERSTAND,C2,adjective,-
-,-,accompany,MUSIC,C2,verb,arts and media
-,-,accountable,-,C2,adjective,-
-,-,accumulation,-,C2,noun,-
-,-,acre,-,C2,noun,describing things
-,-,act,FALSE BEHAVIOUR,C2,noun,-
-,-,action,FIGHTING,C2,noun,-
-,-,action,PROCESS,C2,noun,-
-,-,address,SPEAK,C2,verb,communication
-,-,address,BUILDING DETAILS,C2,verb,-
-,-,adjacent,-,C2,adjective,describing things
-,-,adolescent,-,C2,noun,people: appearance
-,-,advocate,-,C2,verb,-
-,-,advocate,-,C2,noun,-
-,-,affectionate,-,C2,adjective,people: personality
-,-,after,NAMED FOR,C2,preposition,-
-,-,age,OLD,C2,noun,-
-,-,agenda,IMPORTANT SUBJECTS,C2,noun,-
-,-,ahead,MORE PROGRESS,C2,adjective,-
-,-,air,QUALITY,C2,noun,-
-,-,alarm,WORRY,C2,noun,-
-,-,albeit,-,C2,conjunction,-
-,-,alcoholic,PERSON,C2,adjective,people: personality
-,-,alcoholic,-,C2,noun,-
-,-,alert,-,C2,verb,-
-,-,alive,CONTINUING,C2,adjective,-
-,-,alive,PLACE,C2,adjective,-
-,-,allege,-,C2,verb,communication
-,-,allegedly,-,C2,adverb,-
-,-,alliance,-,C2,noun,-
-,-,allied,-,C2,adjective,-
-,-,allocation,SHARE,C2,noun,-
-,-,allocation,PROCESS,C2,noun,-
-,-,allow,NOT PREVENT,C2,verb,-
-,-,ally,COUNTRY,C2,noun,-
-,-,alone,ONLY ONE,C2,adjective,-
-,-,ambiguity,-,C2,noun,-
-,-,ambiguous,-,C2,adjective,-
-,-,amend,-,C2,verb,-
-,-,amid,AMONG,C2,preposition,-
-,-,analogous,-,C2,adjective,-
-,-,analogy,-,C2,noun,-
-,-,anchor,BOAT,C2,noun,-
-,-,anchor,SUPPORT,C2,noun,-
-,-,anchor,BOAT,C2,verb,-
-,-,anchor,FASTEN,C2,verb,-
-,-,animated,EXCITEMENT,C2,adjective,people: personality
-,-,anonymous,-,C2,adjective,-
-,-,antibiotic,-,C2,noun,body and health
-,-,anticipation,WAITING,C2,noun,-
-,-,apologetic,-,C2,adjective,people: personality
-,-,appalling,SHOCKING,C2,adjective,describing things
-,-,appeal,FORMALLY ASK,C2,verb,-
-,-,applaud,PRAISE,C2,verb,-
-,-,application,USE,C2,noun,-
-,-,appointment,JOB,C2,noun,work
-,-,appreciate,UNDERSTAND,C2,verb,-
-,-,arbitrary,-,C2,adjective,-
-,-,arch,-,C2,noun,-
-,-,arch,-,C2,verb,-
-,-,arid,-,C2,adjective,natural world
-,-,arm,CHAIR,C2,noun,-
-,-,army,ORGANIZED GROUP,C2,noun,-
-,-,around,EXISTING,C2,adverb,-
-,-,arouse,-,C2,verb,-
-,-,arrival,BECOME AVAILABLE,C2,noun,-
-,-,artificial,NOT SINCERE,C2,adjective,people: personality
-,-,artificial intelligence,-,C2,noun,-
-,-,aspiration,-,C2,noun,-
-,-,assault,-,C2,noun,-
-,-,assault,-,C2,verb,-
-,-,assemble,GROUP,C2,verb,-
-,-,assemble,BUILD,C2,verb,-
-,-,assembly,GROUP,C2,noun,-
-,-,assembly,BUILD,C2,noun,-
-,-,assertive,-,C2,adjective,people: personality
-,-,association,CONNECTION,C2,noun,-
-,-,assurance,CONFIDENCE,C2,noun,people: personality
-,-,astronomy,-,C2,noun,natural world
-,-,attach,INCLUDE,C2,verb,-
-,-,attachment,FEELING,C2,noun,-
-,-,attack,DISEASE,C2,verb,body and health
-,-,attack,CRITICISM,C2,noun,communication
-,-,attainable,-,C2,adjective,-
-,-,attraction,FEELING,C2,noun,relationships
-,-,attribute,-,C2,noun,-
-,-,automatic,PERSON,C2,adjective,-
-,-,automatic,CERTAIN,C2,adjective,-
-,-,avenue,POSSIBILITY,C2,noun,-
-,-,away,CONTINUOUS ACTION,C2,adverb,-
-,-,awe,-,C2,noun,-
-,-,awesome,SPECIAL,C2,adjective,describing things
-,-,awkward,NOT ATTRACTIVE,C2,adjective,people: appearance
-,-,back,SUPPORT,C2,verb,-
